City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
132,Sola,-13.8833,167.55,81.7,73,100,3.38,VU,1612899194
133,Srednekolymsk,67.45,153.6833,-16.02,87,0,5.53,RU,1612899195
134,Bambanglipuro,-7.95,110.2833,76.55,86,100,5.73,ID,1612899191
135,Sekoma,-24.4,23.8833,72.34,72,30,7.07,BW,1612899197
136,Upernavik,72.7868,-56.1549,10.6,76,22,2.19,GL,1612899199
137,Chicama,-7.8447,-79.1469,69.8,88,40,8.05,PE,1612899201
138,Pizarro,4.9533,-77.366,80.92,85,49,6.98,CO,1612899202
139,Mahon,39.8885,4.2658,55.4,88,20,19.57,ES,1612899203
140,Vardø,70.3705,31.1107,23.0,63,40,24.16,NO,1612899204
141,Tasiilaq,65.6145,-37.6368,17.6,57,75,18.41,GL,1612899207
142,Hobart,-42.8794,147.3294,50.0,87,40,4.61,AU,1612899208
143,Kaeo,-35.1,173.7833,69.01,95,100,7.0,NZ,1612899209
144,Provincia di Foggia,41.45,15.5333,55.4,67,20,14.97,IT,1612899031
145,Hasaki,35.7333,140.8333,33.8,51,20,5.75,JP,1612899211
146,Vaini,-21.2,-175.2,80.6,83,90,23.02,TO,1612899212
147,Muisne,0.6,-80.0333,82.4,83,75,5.75,EC,1612899214
148,Todos Santos,23.45,-110.2167,68.0,75,0,5.99,MX,1612899215
149,Safi,32.2994,-9.2372,60.48,92,25,10.49,MA,1612899091
150,Chumikan,54.7183,135.315,-1.44,86,100,17.9,RU,1612899217
151,Reconquista,-29.15,-59.65,87.22,41,97,9.89,AR,1612899218
152,Aksha,50.2814,113.2867,14.16,93,100,2.42,RU,1612899221
153,Dhidhdhoo,6.8833,73.1,81.52,67,0,7.7,MV,1612899223
154,Cap-aux-Meules,47.3821,-61.8597,23.0,68,0,26.46,CA,1612899182
155,Kruisfontein,-34.0033,24.7314,66.99,85,0,1.01,ZA,1612899225
156,East London,-33.0153,27.9116,72.86,74,0,4.43,ZA,1612899091
157,Alyangula,-13.8483,136.4192,82.4,89,75,8.05,AU,1612899227
158,Hilo,19.7297,-155.09,73.4,73,90,13.8,US,1612899228
159,Helena,46.5927,-112.0361,0.0,59,90,8.05,US,1612899230
160,Chabahar,25.2919,60.643,71.01,50,69,3.51,IR,1612899231
161,Port Hedland,-20.3167,118.5667,80.6,78,40,10.36,AU,1612899232
162,Ma’anshan,31.6957,118.4983,45.0,87,0,4.47,CN,1612899233
163,Mergen,49.1833,125.2167,7.39,93,100,3.53,CN,1612899234
164,Bengkulu,-3.8004,102.2655,75.61,88,100,4.92,ID,1612899235
165,Isangel,-19.55,169.2667,77.0,88,20,8.52,VU,1612899237
166,Port Blair,11.6667,92.75,74.59,67,1,9.06,IN,1612899132
167,Emerald,-23.5333,148.1667,75.2,78,90,8.05,AU,1612899239
168,Bilma,18.6853,12.9164,71.19,18,0,8.25,NE,1612899240
169,Callaway,30.153,-85.5699,66.99,94,90,5.75,US,1612899241
170,Kifrī,34.6959,44.9661,59.47,50,5,6.53,IQ,1612899242
171,Aquiraz,-3.9014,-38.3911,84.2,74,40,11.5,BR,1612899109
172,Selma,36.5708,-119.6121,60.8,67,1,3.44,US,1612899105
173,Xique-Xique,-10.8218,-42.7263,80.98,69,98,8.81,BR,1612899246
174,Blytheville,35.9273,-89.919,33.01,80,90,14.97,US,1612899247
175,Verkh-Usugli,52.7,115.1667,6.17,94,99,2.39,RU,1612899248
176,Moussoro,13.6408,16.4901,74.71,16,0,11.74,TD,1612899196
177,Viedma,-40.8135,-62.9967,82.99,34,87,1.01,AR,1612899251
178,Lagoa,39.05,-27.9833,61.05,90,100,29.71,PT,1612899252
179,Mossamedes,-15.1961,12.1522,73.26,76,93,7.16,AO,1612899253
180,Aklavik,68.2191,-135.0107,-38.2,74,0,2.3,CA,1612899254
181,Sinnamary,5.3833,-52.95,79.77,75,100,12.33,GF,1612899255
182,Bathsheba,13.2167,-59.5167,80.6,61,75,17.27,BB,1612899258
183,Qurayyat,31.3318,37.3428,55.4,58,40,8.88,SA,1612899259
184,Bluff,-46.6,168.3333,52.41,86,100,8.97,NZ,1612899260
185,Lebu,-37.6167,-73.65,67.17,68,0,14.07,CL,1612899262
186,Carutapera,-1.195,-46.02,84.02,67,91,9.37,BR,1612899263
187,San Cristobal,7.7669,-72.225,86.0,54,40,6.91,VE,1612899087
188,Guarapari,-20.6667,-40.4975,78.01,94,90,3.44,BR,1612899266
189,Tulun,54.5611,100.5792,11.12,92,100,3.11,RU,1612899268
190,Bojnourd,37.4747,57.329,46.4,57,0,6.33,IR,1612899269
191,Windhoek,-22.5594,17.0832,77.0,60,72,3.44,NA,1612899270
192,Ugento,39.9263,18.1574,57.2,82,0,13.8,IT,1612899271
193,Sabha,27.0377,14.4283,62.37,28,61,8.05,LY,1612899273
194,Ankazobe,-18.3167,47.1167,64.4,100,75,6.91,MG,1612899274
195,Santa Fe,-31.6333,-60.7,84.0,52,100,5.99,AR,1612899276
196,Saint-François,46.4154,3.9054,37.99,93,90,9.22,FR,1612899277
197,Morant Bay,17.8815,-76.4093,86.0,74,40,23.02,JM,1612899279
198,Barrow,71.2906,-156.7887,-29.2,85,1,13.8,US,1612899280
199,Sioux Lookout,50.1001,-91.917,-13.0,53,90,10.36,CA,1612899033
200,Qasigiannguit,68.8193,-51.1922,19.4,45,1,9.22,GL,1612899283
201,Horki,54.2861,30.9842,8.46,95,91,7.38,BY,1612899284
202,Anadyr,64.75,177.4833,5.0,78,0,4.47,RU,1612899285
203,Pacific Grove,36.6177,-121.9166,57.99,71,1,5.75,US,1612899286
204,Sakakah,29.9697,40.2064,59.0,51,20,8.05,SA,1612899287
205,Zhoucheng,35.9122,116.3117,37.13,74,11,5.77,CN,1612899288
206,Praia da Vitória,38.7333,-27.0667,62.6,88,75,23.49,PT,1612899291
207,Port Hardy,50.6996,-127.4199,33.8,80,75,5.75,CA,1612899005
208,Ribeira Grande,38.5167,-28.7,62.6,94,75,24.16,PT,1612899294
209,Berlevåg,70.8578,29.0864,19.4,63,75,16.11,NO,1612899295
210,Kyra,49.5776,111.9753,11.41,91,100,2.28,RU,1612899297
211,Klaksvík,62.2266,-6.589,28.4,86,91,6.91,FO,1612899298
212,Huarmey,-10.0681,-78.1522,76.93,66,64,10.25,PE,1612899299
213,Druzhba,52.0428,33.9453,11.61,96,92,5.82,UA,1612899300
214,Puerto Escondido,15.85,-97.0667,86.0,70,20,10.36,MX,1612899303
215,Hong Kong,22.2855,114.1577,64.0,81,96,1.99,HK,1612899305
216,La Ronge,55.1001,-105.2842,-18.4,52,100,11.5,CA,1612899306
217,Saint George,37.1041,-113.5841,61.0,28,1,1.5,US,1612899307
218,Marand,38.4329,45.7749,37.4,81,0,2.3,IR,1612899308
219,Lorengau,-2.0226,147.2712,81.36,78,100,3.67,PG,1612899309
220,Manakara,-22.1333,48.0167,75.69,91,100,5.91,MG,1612899311
221,Tartagal,-22.5164,-63.8013,68.0,100,90,6.91,AR,1612899032
222,Goderich,43.7501,-81.7165,17.6,73,81,9.22,CA,1612899313
223,Tampa,27.9475,-82.4584,82.99,65,90,10.36,US,1612899071
224,Tagbac,7.089,125.1567,78.8,100,20,2.3,PH,1612899315
225,Mehamn,71.0357,27.8492,26.6,68,75,27.63,NO,1612899316
226,Bani Walid,31.7566,13.9942,64.31,28,0,8.46,LY,1612899318
227,Pangkalanbuun,-2.6833,111.6167,74.48,98,100,2.39,ID,1612899319
228,Bambous Virieux,-20.3428,57.7575,80.01,78,20,4.61,MU,1612899320
229,Grindavik,63.8424,-22.4338,32.0,74,90,10.36,IS,1612899321
230,Bara,10.3744,10.7288,78.44,16,0,9.31,NG,1612899322
231,Leningradskiy,69.3833,178.4167,-26.1,83,9,10.78,RU,1612899323
232,Weingarten,47.8,9.6333,35.01,93,90,2.3,DE,1612899179
233,Madang,-5.2246,145.7966,75.51,84,97,6.4,PG,1612899326
234,Naze,28.3667,129.4833,53.74,68,36,7.63,JP,1612899327
235,Tocopilla,-22.092,-70.1979,73.58,57,34,5.97,CL,1612899328
236,Pevek,69.7008,170.3133,-3.42,72,0,1.52,RU,1612899329
237,Anshun,26.25,105.9333,43.5,95,99,1.95,CN,1612899330
238,Yellowknife,62.456,-114.3525,-9.0,70,90,18.41,CA,1612899333
239,Thompson,55.7435,-97.8558,-22.0,63,40,9.22,CA,1612899334
240,Poland,44.0606,-70.3937,24.01,80,90,3.44,US,1612899335
241,Yar-Sale,66.8333,70.8333,-26.93,84,0,9.69,RU,1612899336
242,Korla,41.7597,86.1469,29.84,85,67,3.65,CN,1612899337
243,Torbat-e Jām,35.244,60.6225,50.4,52,0,0.89,IR,1612899339
244,Bundaberg,-24.85,152.35,68.0,82,1,8.05,AU,1612899340
245,Cidreira,-30.1811,-50.2056,76.62,77,0,17.34,BR,1612899178
246,Darnah,32.767,22.6367,62.73,47,0,15.05,LY,1612899342
247,Waingapu,-9.6567,120.2641,78.33,80,91,5.88,ID,1612899343
248,Saint-Leu,-21.15,55.2833,80.6,69,75,17.27,RE,1612899345
249,Pāthardi,19.1667,75.1833,67.93,23,0,4.54,IN,1612899346
250,Sertã,39.8085,-8.0988,54.0,87,58,3.0,PT,1612899347
251,Paranaguá,-25.52,-48.5092,75.2,64,75,9.22,BR,1612899302
252,Manokwari,-0.8667,134.0833,77.9,82,100,3.87,ID,1612899349
253,Kyren,51.6828,102.1408,19.35,88,100,0.96,RU,1612899350
254,Coffs Harbour,-30.3,153.1333,64.4,82,82,9.22,AU,1612899353
255,Gaffney,35.0718,-81.6498,64.0,66,3,1.99,US,1612899350
256,Umm Hājar,13.2954,19.6966,72.37,18,51,10.31,TD,1612899356
257,Winnemucca,40.973,-117.7357,51.8,28,90,8.05,US,1612899233
258,Bāsudebpur,21.1353,86.7386,61.32,57,0,6.29,IN,1612899359
259,General Roca,-39.0333,-67.5833,86.0,30,0,10.36,AR,1612899360
260,Longyan,25.1072,117.0225,57.0,77,98,3.0,CN,1612899361
261,Khudumelapye,-23.8833,24.75,70.79,72,73,3.83,BW,1612899362
262,Kudat,6.8837,116.8477,77.0,100,20,2.26,MY,1612899364
263,Mayo,38.8876,-76.5119,46.99,70,1,8.05,US,1612899365
264,Richmond,37.5538,-77.4603,59.0,76,40,8.05,US,1612899157
265,Schwedt,53.0596,14.2815,18.0,66,88,1.61,DE,1612899367
266,Uyuni,-20.4597,-66.825,65.43,23,11,16.75,BO,1612899368
267,Camacha,33.0833,-16.3333,62.6,82,20,11.5,PT,1612899369
268,Dikson,73.5069,80.5464,-26.25,87,100,9.24,RU,1612899370
269,Cabo San Lucas,22.8909,-109.9124,75.0,60,1,10.36,MX,1612899373
270,Abu Kamal,34.4506,40.9171,62.71,35,11,7.76,SY,1612899374
271,Ust'ye,59.6304,39.736,-7.15,92,81,2.57,RU,1612899375
272,Masallātah,32.6167,14.0,62.87,39,0,4.54,LY,1612899376
273,Saldanha,-33.0117,17.9442,68.0,73,0,13.8,ZA,1612899377
274,Forbes,-33.3833,148.0167,64.99,65,0,1.01,AU,1612899378
275,Fairbanks,64.8378,-147.7164,-36.4,79,20,3.44,US,1612899161
276,Zhumadian,32.9794,114.0294,43.12,71,100,2.04,CN,1612899381
277,Berja,36.8469,-2.9497,60.01,88,20,27.63,ES,1612899382
278,Assiut,27.181,31.1837,68.0,42,0,6.91,EG,1612899383
279,Lata,40.1629,-8.3327,57.0,92,77,5.99,PT,1612899384
280,Norman Wells,65.282,-126.8329,-38.2,67,20,2.3,CA,1612899385
281,Atlantis,-33.5667,18.4834,71.01,84,0,15.82,ZA,1612899387
282,Samarai,-10.6167,150.6667,81.68,74,100,5.64,PG,1612899388
283,Colac,-38.3333,143.5833,54.0,95,9,7.16,AU,1612899389
284,Orangeburg,33.4918,-80.8557,68.0,59,1,9.22,US,1612899390
285,Shimoda,34.6667,138.95,41.56,67,51,9.28,JP,1612899382
286,Booué,-0.0921,11.9385,75.25,91,100,1.95,GA,1612899392
287,São Francisco de Assis,-29.5503,-55.1311,80.67,56,85,4.83,BR,1612899393
288,Kerch,45.3583,36.4758,46.45,83,0,8.93,UA,1612899395
289,Kendari,-3.945,122.4989,76.5,92,85,2.64,ID,1612899396
290,Pangnirtung,66.1451,-65.7125,8.6,72,20,1.74,CA,1612899397
291,Alice,27.7523,-98.0697,84.2,53,75,9.22,US,1612899398
292,Moose Factory,51.2585,-80.6094,-2.2,46,1,9.22,CA,1612899399
293,Batagay-Alyta,67.8006,130.4114,-11.38,76,100,2.62,RU,1612899401
294,Warrnambool,-38.3833,142.4833,57.0,90,0,1.01,AU,1612899402
295,Evensk,61.95,159.2333,15.37,89,100,25.72,RU,1612899403
296,Bluefields,12.0137,-83.7635,86.0,70,75,9.22,NI,1612899232
297,Severo-Kuril'sk,50.6789,156.125,25.79,93,100,22.84,RU,1612899406
298,Fukuechō,32.6881,128.8419,49.87,58,89,11.43,JP,1612899407
299,Geraldton,-28.7667,114.6,62.6,82,0,9.22,AU,1612899260
300,Gojra,31.1487,72.6866,56.8,38,0,5.97,PK,1612899409
301,Khovd,48.0056,91.6419,30.79,83,73,16.02,MN,1612899410
302,Eureka,40.8021,-124.1637,53.01,74,100,3.18,US,1612899412
303,Ensley,30.5188,-87.2728,69.8,77,90,4.61,US,1612899413
304,Aguçadoura,41.4318,-8.7804,53.6,82,75,12.66,PT,1612899414
305,Markova,48.6758,24.4138,32.0,80,75,4.47,UA,1612899415
306,São Filipe,14.8961,-24.4956,70.79,76,100,10.89,CV,1612899416
307,Muros,42.7762,-9.0603,51.01,84,100,3.0,ES,1612899418
308,Youhao,47.8667,128.8333,-1.95,91,100,1.43,CN,1612899419
309,Teknāf,20.8624,92.3058,64.72,60,5,8.5,BD,1612899420
310,Tomatlán,19.9333,-105.25,85.05,45,0,9.62,MX,1612899421
311,Dingle,10.9995,122.6711,73.31,95,100,4.07,PH,1612899422
312,Bangkok,13.75,100.5167,77.0,83,40,9.22,TH,1612899424
313,Souillac,-20.5167,57.5167,78.8,78,20,4.61,MU,1612899425
314,Saint-Philippe,-21.3585,55.7679,80.6,69,75,17.27,RE,1612899426
315,Severnyy,50.677,36.5532,19.4,93,90,4.47,RU,1612899427
316,Codrington,-38.2667,141.9667,54.48,92,0,8.25,AU,1612899429
317,Mandera,3.9366,41.867,85.6,26,75,9.66,KE,1612899430
318,Adrar,20.5022,-10.0711,68.27,21,71,8.63,MR,1612899432
319,Chernyshevskiy,63.0128,112.4714,-13.58,91,100,10.6,RU,1612899433
320,Jizan,17.3333,42.6667,78.8,73,20,4.61,SA,1612899434
321,Linköping,58.4109,15.6216,15.8,79,100,8.05,SE,1612899435
322,Makakilo City,21.3469,-158.0858,69.8,56,75,3.44,US,1612899436
323,Mechanicsville,37.6088,-77.3733,59.0,76,40,8.05,US,1612899305
324,Garmsār,35.2182,52.3409,56.95,37,100,5.5,IR,1612899438
325,Preobrazheniye,42.9019,133.9064,17.91,91,0,9.22,RU,1612899440
326,Iqaluit,63.7506,-68.5145,8.6,78,40,5.75,CA,1612899441
327,Banamba,13.55,-7.45,80.56,16,3,7.36,ML,1612899442
328,Denia,38.8408,0.1057,61.0,54,94,1.01,ES,1612899443
329,Boralday,43.3578,76.8594,23.0,93,90,4.47,KZ,1612899444
330,Faanui,-16.4833,-151.75,82.06,73,0,15.46,PF,1612899445
331,Cockburn Town,21.4612,-71.1419,78.8,69,40,13.8,TC,1612899447
332,Barão de Melgaço,-16.1944,-55.9675,93.2,36,40,3.44,BR,1612899448
333,Torbay,47.6666,-52.7314,34.0,86,90,32.21,CA,1612899311
334,Galle,6.0367,80.217,76.96,83,57,5.93,LK,1612899390
335,Narsaq,60.9167,-46.05,35.6,27,75,33.38,GL,1612899451
336,Dillon,34.4166,-79.3712,64.99,72,90,4.61,US,1612899452
337,Husavik,66.0449,-17.3389,23.0,100,90,2.3,IS,1612899453
338,Progreso,21.2833,-89.6667,88.0,48,75,16.11,MX,1612899455
339,Parabel',58.6978,81.4825,-6.07,91,100,6.26,RU,1612899456
340,Acaraú,-2.8856,-40.12,78.01,86,100,1.39,BR,1612899458
341,Kondinskoye,59.6481,67.41,-25.69,86,26,5.79,RU,1612899459
342,Ayr,55.4627,-4.6339,30.2,86,40,10.36,GB,1612899461
343,Port Macquarie,-31.4333,152.9167,64.4,94,75,8.05,AU,1612899309
344,Călăraşi,47.2544,28.3081,34.0,100,90,9.22,MD,1612899463
345,Ternate,0.8,127.4,80.91,80,100,6.13,ID,1612899465
346,Fort Nelson,58.8053,-122.7002,-16.6,58,40,10.36,CA,1612899466
347,Blackwater,-23.5833,148.8833,70.32,75,1,10.33,AU,1612899467
348,Mariehamn,60.0973,19.9348,-4.0,92,0,2.3,AX,1612899470
349,Manggar,-2.8833,108.2667,78.42,85,97,9.04,ID,1612899471
350,Merauke,-8.4667,140.3333,79.38,86,100,9.04,ID,1612899472
351,Porto-Novo,6.4965,2.6036,84.2,89,20,12.66,BJ,1612899473
352,Petropavlovsk-Kamchatskiy,53.0452,158.6483,24.8,100,90,8.95,RU,1612899474
353,Mukdahan,16.5833,104.5,62.26,82,66,9.91,TH,1612899475
354,Mitsamiouli,-11.3847,43.2844,82.45,77,97,14.23,KM,1612899477
355,Namatanai,-3.6667,152.4333,79.36,83,94,4.61,PG,1612899478
356,Turangi,-39.0,175.9333,68.0,87,100,5.99,NZ,1612899479
357,Pochutla,15.7432,-96.4661,90.0,54,20,11.5,MX,1612899480
358,Ayan,56.45,138.1667,6.53,87,94,11.88,RU,1612899481
359,Vaitape,-16.5167,-151.75,82.04,73,0,15.39,PF,1612899482
360,Caravelas,-17.7125,-39.2481,78.76,76,90,6.24,BR,1612899483
361,Qian’an,44.9932,124.0581,9.57,95,71,4.56,CN,1612899485
362,Cuamba,-14.8031,36.5372,71.42,94,100,4.23,MZ,1612899486
363,Teguise,29.0605,-13.564,66.2,72,20,6.91,ES,1612899487
364,Usogorsk,63.4106,48.6872,-11.92,89,95,4.68,RU,1612899488
365,Pīpār,26.3856,73.5378,63.48,28,82,6.85,IN,1612899489
366,Saint-Joseph,-21.3667,55.6167,80.6,69,75,17.27,RE,1612899490
367,Coruripe,-10.1256,-36.1756,81.28,67,3,11.68,BR,1612899492
368,Hohhot,40.8106,111.6522,15.8,62,0,4.47,CN,1612899493
369,Cherskiy,68.75,161.3,-2.87,84,0,0.83,RU,1612899494
370,Penzance,50.1186,-5.5371,35.6,75,90,35.68,GB,1612899496
371,Barstow,34.8986,-117.0228,62.6,19,1,4.61,US,1612899497
372,Isiro,2.7739,27.616,70.86,36,70,1.63,CD,1612899499
373,Lakes Entrance,-37.8811,147.981,59.49,78,99,10.94,AU,1612899501
374,Jijiga,9.35,42.8,54.54,71,50,12.75,ET,1612899502
375,Atbasar,51.8,68.3333,-24.56,86,13,10.47,KZ,1612899503
376,Abéché,13.8292,20.8324,70.57,18,8,12.33,TD,1612899504
377,Mount Gambier,-37.8333,140.7667,51.8,93,0,4.68,AU,1612899506
378,Oktyabr'skiy,54.4815,53.471,-11.11,84,0,4.29,RU,1612899507
379,Broome,42.2506,-75.833,30.0,80,90,5.75,US,1612899508
380,Eilat,29.5581,34.9482,69.8,40,0,6.58,IL,1612899509
381,Yendi,9.4427,-0.0099,86.2,13,1,3.96,GH,1612899510
382,Taganak,6.0833,118.3,78.8,94,40,2.3,PH,1612899511
383,Vangaindrano,-23.35,47.6,75.06,94,100,5.95,MG,1612899513
384,Nombre de Dios,23.85,-104.2333,71.01,10,1,4.61,MX,1612899514
